#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex,,
0,q40000124_00_124,森に潜む危機,In the Forest,ui\00_message\quest_info\q40000124_00.gmd,\quest\q40000124.arc,q40000124.arc,0
1,q40300069_00_617,"うちの宿屋に大ケガをしたお客様がいらしてね
なんでも<LQEM>にやられたんだとか――！
姿を見たのは<LQVA>匹だったそうよ、ああ怖い――","うちの宿屋に大ケガをしたお客様がいらしてね
なんでも<LQEM>にやられたんだとか――！
姿を見たのは<LQVA>匹だったそうよ、ああ怖い――",ui\00_message\quest_info\q40300069_00.gmd,\quest\q40300069.arc,q40300069.arc,1
0,q40300070_00_618,＜エリアオーダー＞城塞都市メガド魔物征伐,"Area Order: Fortress City Megado Demon
Extermination",ui\00_message\quest_info\q40300070_00.gmd,\quest\q40300070.arc,q40300070.arc,0
1,q40300070_00_618,"このメガド周辺をうろつく<LQEM>を
一斉討伐し、魔軍および周辺の魔物どもへの牽制とする！
各々<LQVA>体、気を引き締めて討伐に向かえ！","このメガド周辺をうろつく<LQEM>を
一斉討伐し、魔軍および周辺の魔物どもへの牽制とする！
各々<LQVA>体、気を引き締めて討伐に向かえ！",ui\00_message\quest_info\q40300070_00.gmd,\quest\q40300070.arc,q40300070.arc,1
0,q40300071_00_619,明日を生きる小さな手,明日を生きる小さな手,ui\00_message\quest_info\q40300071_00.gmd,\quest\q40300071.arc,q40300071.arc,0
1,q40300071_00_619,"<LQIM>を<LQVA>つ欲しいんです
それで小さな飾りを作って、売ってみようと思います","<LQIM>を<LQVA>つ欲しいんです
それで小さな飾りを作って、売ってみようと思います",ui\00_message\quest_info\q40300071_00.gmd,\quest\q40300071.arc,q40300071.arc,1
0,q40300072_00_620,友人からの頼まれごと,友人からの頼まれごと,ui\00_message\quest_info\q40300072_00.gmd,\quest\q40300072.arc,q40300072.arc,0
1,q40300072_00_620,"僕が必要ってわけじゃないんですけど
<LQIM>を欲しがってる人がいるんですよ
そんなに量が要るわけじゃなくて
<LQVA>個だけでいいらしいんで！","僕が必要ってわけじゃないんですけど
<LQIM>を欲しがってる人がいるんですよ
そんなに量が要るわけじゃなくて
<LQVA>個だけでいいらしいんで！",ui\00_message\quest_info\q40300072_00.gmd,\quest\q40300072.arc,q40300072.arc,1
0,q40300073_00_621,可憐な強射手,可憐な強射手,ui\00_message\quest_info\q40300073_00.gmd,\quest\q40300073.arc,q40300073.arc,0
1,q40300073_00_621,"今のうちに装備を補強しておきたいのよね～
そのために使う<LQIM>を<LQVA>つ
分けてもらえないかしら
少しだけ採りに行くのも面倒なの","今のうちに装備を補強しておきたいのよね～
そのために使う<LQIM>を<LQVA>つ
分けてもらえないかしら
少しだけ採りに行くのも面倒なの",ui\00_message\quest_info\q40300073_00.gmd,\quest\q40300073.arc,q40300073.arc,1
0,q40300074_00_622,新・メガドの名物メニュー,新・メガドの名物メニュー,ui\00_message\quest_info\q40300074_00.gmd,\quest\q40300074.arc,q40300074.arc,0
1,q40300074_00_622,"<LQIM>が<LQVA>個余ってる人がいたら
ぜひ買い取らせてね
そろそろ、酒場で出す新メニューを考案したいのよ
今なら、新しいメガドの名物として有名になるかも！","<LQIM>が<LQVA>個余ってる人がいたら
ぜひ買い取らせてね
そろそろ、酒場で出す新メニューを考案したいのよ
今なら、新しいメガドの名物として有名になるかも！",ui\00_message\quest_info\q40300074_00.gmd,\quest\q40300074.arc,q40300074.arc,1
0,q40300075_00_623,お洒落は挑戦,お洒落は挑戦,ui\00_message\quest_info\q40300075_00.gmd,\quest\q40300075.arc,q40300075.arc,0
1,q40300075_00_623,"前から思ってたんだけど
<LQIM>ってスタイリングに使えないかしら？
新しいスタイルには挑戦が必要なのよぉ
<LQVA>つ、手に入らない？","前から思ってたんだけど
<LQIM>ってスタイリングに使えないかしら？
新しいスタイルには挑戦が必要なのよぉ
<LQVA>つ、手に入らない？",ui\00_message\quest_info\q40300075_00.gmd,\quest\q40300075.arc,q40300075.arc,1
0,q40300076_00_624,外れの空き家と小さな善意,外れの空き家と小さな善意,ui\00_message\quest_info\q40300076_00.gmd,\quest\q40300076.arc,q40300076.arc,0
1,q40300076_00_624,"少し手入れをすれば使えそうな空き家があるのに
修理のための材料を手に入れる暇が無いんだ
<LQIM>が<LQVA>個あれば
後は俺が何とかするんだがな","少し手入れをすれば使えそうな空き家があるのに
修理のための材料を手に入れる暇が無いんだ
<LQIM>が<LQVA>個あれば
後は俺が何とかするんだがな",ui\00_message\quest_info\q40300076_00.gmd,\quest\q40300076.arc,q40300076.arc,1
0,q40300077_00_625,依頼に理由が必要か？,依頼に理由が必要か？,ui\00_message\quest_info\q40300077_00.gmd,\quest\q40300077.arc,q40300077.arc,0
1,q40300077_00_625,"<LQIM>を<LQVA>個
きっちり対価は支払うぜ","<LQIM>を<LQVA>個
きっちり対価は支払うぜ",ui\00_message\quest_info\q40300077_00.gmd,\quest\q40300077.arc,q40300077.arc,1
0,q40300078_00_626,鍛冶屋の思いつき,鍛冶屋の思いつき,ui\00_message\quest_info\q40300078_00.gmd,\quest\q40300078.arc,q40300078.arc,0
1,q40300078_00_626,"ちょっと試したいことがあってなぁ
わはは、うまくいくかはわからんのでな
詳しいことはヒミツだ
とにかく、<LQIM>を<LQVA>個
持ってきてくれんか","ちょっと試したいことがあってなぁ
わはは、うまくいくかはわからんのでな
詳しいことはヒミツだ
とにかく、<LQIM>を<LQVA>個
持ってきてくれんか",ui\00_message\quest_info\q40300078_00.gmd,\quest\q40300078.arc,q40300078.arc,1
0,q40300079_00_627,荷馬車の事故,荷馬車の事故,ui\00_message\quest_info\q40300079_00.gmd,\quest\q40300079.arc,q40300079.arc,0
1,q40300079_00_627,"なんということだ！　お客様にご注文いただいていた
<LQIM>が<LQVA>個がまだ届かない――！
途中で馬車が事故にでもあったのか！？
このままでは信用に関わる、何としてもかき集めねば","なんということだ！　お客様にご注文いただいていた
<LQIM>が<LQVA>個がまだ届かない――！
途中で馬車が事故にでもあったのか！？
このままでは信用に関わる、何としてもかき集めねば",ui\00_message\quest_info\q40300079_00.gmd,\quest\q40300079.arc,q40300079.arc,1
0,q40300080_00_628,＜エリアオーダー＞城塞都市メガド補給,Area Order: Fortress City Megado Resupply,ui\00_message\quest_info\q40300080_00.gmd,\quest\q40300080.arc,q40300080.arc,0
1,q40300080_00_628,"このメガド居住区にもいまだ、オークどもに
占領されていた頃の傷跡が残っているのは周知の事実
これらの大規模補修のため
<LQIM>を<LQVA>個買い取ることを発表する
当然のことながら、相応の謝礼は出そう","このメガド居住区にもいまだ、オークどもに
占領されていた頃の傷跡が残っているのは周知の事実
これらの大規模補修のため
<LQIM>を<LQVA>個買い取ることを発表する
当然のことながら、相応の謝礼は出そう",ui\00_message\quest_info\q40300080_00.gmd,\quest\q40300080.arc,q40300080.arc,1
0,q40300090_00_579,スペシャル任務,Special Mission,ui\00_message\quest_info\q40300090_00.gmd,\quest\q40300090.arc,q40300090.arc,0
1,q40300090_00_579,"おい、これを見たそこのお前！
儂の暇をつぶすために<LQEM>を狩って見せてくれ
もしも<LQVA>匹倒せたなら、
それ相応のスペシャルな報酬をくれてやるわい！","おい、これを見たそこのお前！
儂の暇をつぶすために<LQEM>を狩って見せてくれ
もしも<LQVA>匹倒せたなら、
それ相応のスペシャルな報酬をくれてやるわい！",ui\00_message\quest_info\q40300090_00.gmd,\quest\q40300090.arc,q40300090.arc,1
0,q40300091_00_580,無限課金討伐2,無限課金討伐2,ui\00_message\quest_info\q40300091_00.gmd,\quest\q40300091.arc,q40300091.arc,0
1,q40300091_00_580,"緊急事態だ<LQEM>の大群が
各地に出没していると報告があった
その数はざっと<LQVA>
被害が出る前に何としても殲滅させねば","緊急事態だ<LQEM>の大群が
各地に出没していると報告があった
その数はざっと<LQVA>
被害が出る前に何としても殲滅させねば",ui\00_message\quest_info\q40300091_00.gmd,\quest\q40300091.arc,q40300091.arc,1
0,q40300092_00_581,無限課金討伐3,無限課金討伐3,ui\00_message\quest_info\q40300092_00.gmd,\quest\q40300092.arc,q40300092.arc,0
1,q40300092_00_581,"緊急事態だ<LQEM>の大群が
各地に出没していると報告があった
その数はざっと<LQVA>
被害が出る前に何としても殲滅させねば","緊急事態だ<LQEM>の大群が
各地に出没していると報告があった
その数はざっと<LQVA>
被害が出る前に何としても殲滅させねば",ui\00_message\quest_info\q40300092_00.gmd,\quest\q40300092.arc,q40300092.arc,1
0,q40300093_00_582,無限課金討伐4,無限課金討伐4,ui\00_message\quest_info\q40300093_00.gmd,\quest\q40300093.arc,q40300093.arc,0
1,q40300093_00_582,"緊急事態だ<LQEM>の大群が
各地に出没していると報告があった
その数はざっと<LQVA>
被害が出る前に何としても殲滅させねば","緊急事態だ<LQEM>の大群が
各地に出没していると報告があった
その数はざっと<LQVA>
被害が出る前に何としても殲滅させねば",ui\00_message\quest_info\q40300093_00.gmd,\quest\q40300093.arc,q40300093.arc,1
0,q40300094_00_583,無限課金討伐5,無限課金討伐5,ui\00_message\quest_info\q40300094_00.gmd,\quest\q40300094.arc,q40300094.arc,0
1,q40300094_00_583,"緊急事態だ<LQEM>の大群が
各地に出没していると報告があった
その数はざっと<LQVA>
被害が出る前に何としても殲滅させねば","緊急事態だ<LQEM>の大群が
各地に出没していると報告があった
その数はざっと<LQVA>
被害が出る前に何としても殲滅させねば",ui\00_message\quest_info\q40300094_00.gmd,\quest\q40300094.arc,q40300094.arc,1
0,q40300095_00_584,無限課金討伐6,無限課金討伐6,ui\00_message\quest_info\q40300095_00.gmd,\quest\q40300095.arc,q40300095.arc,0
1,q40300095_00_584,"緊急事態だ<LQEM>の大群が
各地に出没していると報告があった
その数はざっと<LQVA>
被害が出る前に何としても殲滅させねば","緊急事態だ<LQEM>の大群が
各地に出没していると報告があった
その数はざっと<LQVA>
被害が出る前に何としても殲滅させねば",ui\00_message\quest_info\q40300095_00.gmd,\quest\q40300095.arc,q40300095.arc,1
0,q40300096_00_585,無限課金討伐7,無限課金討伐7,ui\00_message\quest_info\q40300096_00.gmd,\quest\q40300096.arc,q40300096.arc,0
1,q40300096_00_585,"緊急事態だ<LQEM>の大群が
各地に出没していると報告があった
その数はざっと<LQVA>
被害が出る前に何としても殲滅させねば","緊急事態だ<LQEM>の大群が
各地に出没していると報告があった
その数はざっと<LQVA>
被害が出る前に何としても殲滅させねば",ui\00_message\quest_info\q40300096_00.gmd,\quest\q40300096.arc,q40300096.arc,1
0,q40300097_00_586,無限課金討伐8,無限課金討伐8,ui\00_message\quest_info\q40300097_00.gmd,\quest\q40300097.arc,q40300097.arc,0
1,q40300097_00_586,"緊急事態だ<LQEM>の大群が
各地に出没していると報告があった
その数はざっと<LQVA>
被害が出る前に何としても殲滅させねば","緊急事態だ<LQEM>の大群が
各地に出没していると報告があった
その数はざっと<LQVA>
被害が出る前に何としても殲滅させねば",ui\00_message\quest_info\q40300097_00.gmd,\quest\q40300097.arc,q40300097.arc,1
0,q40300098_00_587,無限課金討伐9,無限課金討伐9,ui\00_message\quest_info\q40300098_00.gmd,\quest\q40300098.arc,q40300098.arc,0
1,q40300098_00_587,"緊急事態だ<LQEM>の大群が
各地に出没していると報告があった
その数はざっと<LQVA>
被害が出る前に何としても殲滅させねば","緊急事態だ<LQEM>の大群が
各地に出没していると報告があった
その数はざっと<LQVA>
被害が出る前に何としても殲滅させねば",ui\00_message\quest_info\q40300098_00.gmd,\quest\q40300098.arc,q40300098.arc,1
0,q40300099_00_588,無限課金討伐10,無限課金討伐10,ui\00_message\quest_info\q40300099_00.gmd,\quest\q40300099.arc,q40300099.arc,0
1,q40300099_00_588,"緊急事態だ<LQEM>の大群が
各地に出没していると報告があった
その数はざっと<LQVA>
被害が出る前に何としても殲滅させねば","緊急事態だ<LQEM>の大群が
各地に出没していると報告があった
その数はざっと<LQVA>
被害が出る前に何としても殲滅させねば",ui\00_message\quest_info\q40300099_00.gmd,\quest\q40300099.arc,q40300099.arc,1
0,q40300100_00_629,密な情報共有,密な情報共有,ui\00_message\quest_info\q40300100_00.gmd,\quest\q40300100.arc,q40300100.arc,0
1,q40300100_00_629,"そういえばさ、<LQEM>がうろついてるのを見たぜ
まぁ<LQVA>匹程度だから気にすることは無いと思うが
仲間を呼びやがらないかは気を付けとかないとな","そういえばさ、<LQEM>がうろついてるのを見たぜ
まぁ<LQVA>匹程度だから気にすることは無いと思うが
仲間を呼びやがらないかは気を付けとかないとな",ui\00_message\quest_info\q40300100_00.gmd,\quest\q40300100.arc,q40300100.arc,1
